"passID";"passTime";"stationID";"vehicleID";"charge"
"OXH9945707";"2021-04-05 05:43:00";"EG12";"CM15YCB60994";2.0
"OXI2338136";"2020-12-09 01:51:00";"NE04";"PM58XHX45588";1.5
"OXI3389613";"2020-03-07 02:26:00";"AO03";"HE38BQH01623";2.8
"OXI6070028";"2021-03-08 04:28:00";"AO14";"DP11ENT03275";3.1
"OXJ5440661";"2021-03-05 09:41:00";"NE00";"QP02SYE47964";2.8
"OXJ5897640";"2021-10-01 18:50:00";"AO18";"DP11ENT03275";3.1
"OXK0045085";"2019-07-02 02:40:00";"KO03";"KB55KTM48860";2.5
"OXK5348202";"2021-04-11 03:01:00";"OO02";"LC72NRN52084";3.1
"OXL6197286";"2022-06-05 15:07:00";"AO06";"YL27IFD65117";2.0
"OXL6233310";"2019-10-03 21:26:00";"AO12";"HT62RDI04611";2.8
"OXL9547334";"2020-11-06 13:21:00";"MR03";"SY96JDQ97089";2.2
"OXM2373645";"2020-06-08 21:01:00";"OO01";"RK48BOP88344";2.8
"OXN6004202";"2022-09-05 11:03:00";"GF00";"CK97FAU13897";2.5
"OXO2641231";"2022-05-04 08:51:00";"AO01";"MX39VOS38645";2.8
"OXP4208597";"2019-12-09 17:37:00";"MR04";"QP02SYE47964";1.5
"OXP6015365";"2021-08-04 12:45:00";"NE11";"VX68BAR38623";1.5
"OXQ1107849";"2019-02-07 02:02:00";"AO15";"LG64ARC91224";13.0
"OXQ1404211";"2019-04-09 10:35:00";"NE08";"PM58XHX45588";1.5
"OXQ3050112";"2020-11-16 23:20:00";"NE00";"PM58XHX45588";1.5
"OXQ6893418";"2021-01-04 08:10:00";"MR01";"IZ65WAT29135";2.0
"OXQ7242862";"2019-05-05 10:28:00";"NE08";"NZ35XLQ89678";1.5
"OXR4149419";"2019-04-09 09:57:00";"GF00";"MA30QLI76818";2.5
"OXR4529874";"2022-05-08 08:32:00";"MR08";"EZ65FLV39493";2.8
"OXS4815708";"2019-12-08 17:44:00";"OO03";"JF94VYA88954";2.8
"OXS9114482";"2020-01-06 19:51:00";"KO03";"DP11ENT03275";1.0
"OXT1276750";"2020-01-01 03:27:00";"KO06";"IX01MVL33676";2.5
"OXT2634260";"2020-12-08 11:27:00";"MR06";"QO68DIC93032";2.5
"OXU1150308";"2020-08-05 09:10:00";"MR05";"QO68DIC93032";2.5
"OXU2182433";"2022-06-06 04:36:00";"OO06";"EE22TMX10817";2.0
"OXU3911282";"2020-02-01 22:43:00";"NE06";"NY14GZR94632";2.8
"OXU7187796";"2022-04-02 13:38:00";"KO05";"IX01MVL33676";2.5
"OXU8606937";"2021-06-08 05:05:00";"AO12";"LG64ARC91224";13.0
"OXU9036822";"2020-02-05 05:56:00";"AO01";"RV87TIY76692";2.8
"OXV2987404";"2019-12-03 18:15:00";"OO12";"AY38OQF67603";2.8
"OXV4643157";"2020-10-08 13:29:00";"GF00";"PF04UCA93312";3.1
"OXV6474062";"2019-11-02 00:45:00";"KO03";"ED51EWW52190";2.8
"OXV8218806";"2019-06-09 07:44:00";"OO11";"EE22TMX10817";2.0
"OXX5586378";"2020-08-08 20:58:00";"GF00";"PF04UCA93312";3.1
"OXX6080213";"2020-03-03 23:30:00";"GF00";"MA30QLI76818";13.0
"OXY6917800";"2020-02-11 15:23:00";"AO07";"OY94SZK34436";2.8
"OXZ1919330";"2020-04-01 09:19:00";"AO13";"DP11ENT03275";3.1
"OXZ7254735";"2021-01-06 13:23:00";"MR06";"EZ65FLV39493";2.8
"OYA4310404";"2020-05-04 08:03:00";"OO02";"QR03XCJ37459";2.0
"OYA5872777";"2019-11-06 22:58:00";"AO09";"DP11ENT03275";3.1
"OYA8011372";"2019-08-03 20:41:00";"AO18";"YL27IFD65117";2.0
"OYA9766456";"2020-11-05 09:41:00";"GF00";"QN12NTR81378";2.8
"OYB0562950";"2020-11-30 09:05:00";"OO06";"BK77KNV91142";2.8
"OYC4327940";"2020-12-17 12:58:00";"KO00";"FL13UMN92207";1.0
"OYC4525811";"2022-12-05 18:12:00";"OO08";"LC72NRN52084";3.1
"OYD9669206";"2020-10-19 17:42:00";"NE11";"EV77EDV52985";1.0
"OYD9864334";"2019-04-09 18:54:00";"AO12";"MX39VOS38645";2.8
"OYE3880321";"2022-06-03 09:56:00";"GF00";"WG11QVY31890";13.0
"OYE4003389";"2021-05-03 16:21:00";"OO13";"DV04FQL29609";2.0
"OYE7082829";"2022-02-07 06:50:00";"AO02";"PD45WOT56494";2.8
"OYF1266565";"2020-11-09 04:22:00";"GF00";"MA30QLI76818";2.5
"OYG3867119";"2019-09-08 05:48:00";"OO02";"JF94VYA88954";2.8
"OYG6841527";"2020-06-06 18:05:00";"MR04";"EZ65FLV39493";2.8
"OYG7706377";"2020-02-02 07:35:00";"OO00";"AY38OQF67603";2.8
"OYJ1466041";"2019-08-05 06:36:00";"EG11";"EC02LZC49528";2.8
"OYJ3696821";"2020-01-01 17:53:00";"AO10";"BM25PHF40639";13.0
"OYJ7433376";"2022-04-04 13:41:00";"GF00";"WU78BMX13511";1.0
"OYL0875392";"2020-03-07 19:35:00";"GF00";"MP14WFM40909";2.8
"OYM3553394";"2021-10-01 14:40:00";"AO03";"LG64ARC91224";13.0
"OYM6066086";"2020-08-12 01:31:00";"NE04";"FL13UMN92207";2.0
"OYN9192041";"2021-10-03 06:00:00";"KO04";"MQ65WJJ60020";1.25
"OYO0046092";"2023-06-08 01:21:00";"AO00";"RR73DWB65452";2.8
"OYO2040279";"2019-12-17 03:18:00";"EG01";"TE24LCO18661";1.25
"OYO3065684";"2023-01-04 12:04:00";"AO06";"YL27IFD65117";2.0
"OYO5247785";"2020-07-12 11:24:00";"EG06";"EC02LZC49528";2.8
"OYP1542777";"2020-04-02 11:34:00";"KO04";"UO75YNW62238";2.8
"OYP8694749";"2023-07-05 13:31:00";"EG08";"EC02LZC49528";2.8
"OYQ3017222";"2019-04-09 03:24:00";"KO02";"QW79CHL42244";2.8
"OYR5904189";"2022-08-02 09:29:00";"OO05";"VJ92OYV94295";2.5
"OYR6940743";"2022-06-05 21:18:00";"KO04";"QO77TFN61853";2.2
"OYS2557051";"2022-07-05 10:51:00";"KO07";"QO77TFN61853";2.2
"OYS5560766";"2020-02-01 18:36:00";"EG10";"BY85QGR11636";2.5
"OYS9884791";"2020-06-01 11:17:00";"AO06";"SU00RDZ36214";2.8
"OYT5199621";"2021-02-02 14:13:00";"MR08";"HA82SCK64299";1.5
"OYT5212336";"2020-08-09 08:12:00";"OO07";"VJ92OYV94295";2.5
"OYT5586794";"2019-09-05 16:52:00";"OO01";"BK77KNV91142";2.8
"OYU5881248";"2021-03-07 05:05:00";"MR04";"EZ65FLV39493";2.8
"OYU5894113";"2020-01-08 01:02:00";"OO11";"IC95TLY24827";2.0
"OYU8359650";"2020-04-11 11:42:00";"GF00";"PF04UCA93312";3.1
"OYU9499163";"2020-10-23 02:29:00";"MR04";"RR98KQE80731";1.25
"OYV1930666";"2020-03-01 11:03:00";"GF00";"JE65QJK64802";2.8
"OYV2435241";"2020-11-09 11:36:00";"GF00";"JE65QJK64802";2.8
"OYV4462598";"2019-12-24 17:06:00";"GF00";"PF04UCA93312";3.1
"OYV9144190";"2020-10-17 05:41:00";"EG01";"MU06LHX94338";1.5
"OYV9541642";"2022-05-08 11:31:00";"MR07";"KF48RSD79865";2.8
"OYW6107982";"2021-06-11 00:10:00";"EG03";"XE59BZM26378";2.5
"OYW9147019";"2022-05-09 16:55:00";"MR05";"HE38BQH01623";3.1
"OYX1423226";"2022-06-06 07:35:00";"KO03";"IX01MVL33676";2.5
"OYX3847729";"2020-11-03 17:37:00";"MR08";"IX01MVL33676";2.0
"OYX4806097";"2021-12-08 03:16:00";"MR03";"HE38BQH01623";2.8
"OYX8898330";"2021-11-01 16:28:00";"KO00";"FL13UMN92207";1.0
"OYZ6909860";"2019-09-12 13:22:00";"OO07";"JF94VYA88954";2.8
"OZA1325260";"2019-04-03 02:30:00";"MR06";"RR98KQE80731";1.25
"OZA6552004";"2023-04-05 23:36:00";"MR04";"UF84JOS00561";1.5
"OZA8236910";"2022-04-04 14:30:00";"AO10";"YL27IFD65117";2.0
"OZB5990879";"2023-01-04 15:33:00";"GF00";"BY85QGR11636";2.5
"OZB6467828";"2022-01-06 21:14:00";"GF00";"CK97FAU13897";2.5
"OZB8830772";"2021-12-03 18:24:00";"KO05";"UO75YNW62238";2.8
"OZC0379918";"2020-04-02 11:38:00";"EG12";"CR31GMR97972";1.5
"OZC1566939";"2019-05-11 00:40:00";"OO04";"XV40HUQ04740";1.0
"OZC2541894";"2020-04-08 19:37:00";"NE08";"VX68BAR38623";1.5
"OZC5600542";"2021-10-09 11:31:00";"MR00";"KF48RSD79865";2.8
"OZC6159387";"2022-12-05 12:09:00";"EG05";"CR31GMR97972";1.5
"OZC8919750";"2021-04-10 14:34:00";"OO05";"RK48BOP88344";2.8
"OZD1149811";"2020-01-03 11:28:00";"NE12";"NZ35XLQ89678";1.5
"OZD1893351";"2021-04-05 22:15:00";"MR01";"UA13YTK28483";2.8
"OZE8777836";"2021-08-11 05:51:00";"NE04";"SU00RDZ36214";2.8
"OZE9048026";"2020-02-07 16:18:00";"MR00";"RR98KQE80731";1.25
"OZF4806671";"2020-03-05 07:45:00";"MR05";"RR98KQE80731";1.25
"OZF8331709";"2021-11-05 15:05:00";"MR07";"HA82SCK64299";1.5
"OZG1230484";"2019-10-07 06:56:00";"GF00";"MA30QLI76818";2.5
"OZI8746586";"2021-08-03 02:24:00";"AO11";"MA30QLI76818";2.8
"OZI9533643";"2020-10-30 17:28:00";"NE06";"NY14GZR94632";2.8
"OZJ4537320";"2021-06-08 13:15:00";"KO07";"ED51EWW52190";2.8
"OZJ6523225";"2020-04-05 18:34:00";"NE16";"NO82BAX82566";2.8
"OZK1944209";"2022-08-01 17:39:00";"KO07";"JO50FSF60755";2.2
"OZL5233903";"2020-06-03 09:08:00";"AO06";"DV04FQL29609";3.1
"OZL5735849";"2020-06-09 01:09:00";"EG01";"DW44ZOO26361";2.5
"OZL6155142";"2021-05-01 13:38:00";"OO01";"VJ92OYV94295";2.5
"OZL8121110";"2020-11-01 17:36:00";"OO10";"LC72NRN52084";3.1
"OZL8818949";"2021-05-01 14:11:00";"OO08";"EM54HQI58682";3.1
"OZM1059470";"2020-11-15 23:06:00";"MR08";"HE38BQH01623";2.8
"OZM3065145";"2021-01-09 23:39:00";"NE08";"XV40HUQ04740";3.1
"OZM3392034";"2019-10-29 03:28:00";"OO12";"VJ92OYV94295";2.5
"OZM5359436";"2022-01-03 01:18:00";"AO02";"LG64ARC91224";13.0
"OZN3966108";"2021-06-08 06:18:00";"KO07";"QO77TFN61853";2.2
"OZO0396632";"2019-01-03 01:20:00";"GF00";"BY85QGR11636";2.5
"OZO4939910";"2021-10-30 22:59:00";"KO03";"KB55KTM48860";2.5
"OZO7094089";"2021-06-08 06:28:00";"NE05";"PM58XHX45588";1.5
"OZP1906474";"2019-03-08 01:42:00";"NE16";"PM58XHX45588";1.5
"OZP2894256";"2019-04-09 10:29:00";"MR00";"UA13YTK28483";2.8
"OZQ4444746";"2023-06-06 11:33:00";"AO18";"HT62RDI04611";2.8
"OZR1912539";"2023-04-03 21:01:00";"KO07";"ED51EWW52190";2.8
"OZR8747342";"2020-08-08 00:16:00";"AO10";"LG64ARC91224";13.0
"OZT5115958";"2019-08-01 11:12:00";"GF00";"JE65QJK64802";2.8
"OZT6333669";"2019-11-27 16:57:00";"NE00";"DV04FQL29609";2.2
"OZU2185107";"2019-11-12 19:26:00";"EG07";"EC02LZC49528";2.8
"OZU3246377";"2019-10-19 10:58:00";"KO06";"WY00MLL63827";1.0
"OZU5913894";"2019-11-21 03:25:00";"AO06";"QO77TFN61853";2.8
"OZU6046679";"2020-05-10 00:06:00";"EG06";"IW53OQE31439";2.8
"OZU6475469";"2021-10-25 05:10:00";"EG04";"IW53OQE31439";2.8
"OZU8274891";"2021-07-08 19:43:00";"MR08";"HE38BQH01623";2.8
"OZW3869122";"2021-06-09 20:40:00";"GF00";"XF28DGK65250";2.0
"OZW9142549";"2023-05-03 18:41:00";"NE03";"EG95RTB75032";2.8
"OZW9838401";"2021-05-08 07:12:00";"GF00";"QN12NTR81378";2.8
"OZX4813596";"2019-11-25 19:31:00";"KO09";"RV87TIY76692";2.5
"OZX7786174";"2019-09-08 18:59:00";"KO09";"RV87TIY76692";2.5
"OZX7858971";"2019-03-08 13:04:00";"MR03";"RR98KQE80731";1.25
"OZY2544484";"2022-09-04 15:15:00";"OO02";"IC95TLY24827";2.0
"OZY3339308";"2022-08-04 18:23:00";"AO09";"BM25PHF40639";13.0
"OZY7987897";"2022-09-01 12:57:00";"EG01";"DV04FQL29609";2.5
"OZY9785118";"2022-07-04 04:12:00";"NE04";"EV77EDV52985";1.0
"OZZ4693885";"2022-02-02 00:41:00";"OO11";"VJ92OYV94295";2.5
"OZZ6492814";"2022-12-04 18:31:00";"AO01";"LG64ARC91224";13.0
"OZZ8650901";"2021-04-01 19:07:00";"AO09";"IX01MVL33676";2.8
"PAA2014178";"2021-02-07 11:29:00";"KO01";"ZY93PCY41868";1.5
"PAB1480426";"2021-03-02 06:11:00";"AO12";"UO75YNW62238";2.8
"PAB5983890";"2020-03-09 03:20:00";"KO01";"IX01MVL33676";2.5
"PAB7958905";"2021-04-10 09:14:00";"AO11";"YL27IFD65117";2.0
"PAC2865215";"2020-10-21 01:20:00";"KO07";"QO77TFN61853";2.2
"PAC9181326";"2021-09-07 18:45:00";"EG01";"MU06LHX94338";1.5
"PAD2562634";"2021-03-03 01:10:00";"KO04";"ED51EWW52190";2.8
"PAD4065352";"2019-10-29 22:44:00";"GF00";"BY85QGR11636";2.5
"PAD5688583";"2022-05-08 21:55:00";"OO11";"XV40HUQ04740";1.0
"PAD6344861";"2019-11-02 08:17:00";"NE07";"QH15HWX24570";2.8
"PAD7603498";"2021-06-05 05:03:00";"AO08";"BZ76ROL87339";1.0
"PAE9234874";"2020-05-12 00:37:00";"KO05";"JO50FSF60755";2.2
"PAF6517227";"2020-07-04 02:38:00";"KO07";"BI87HYL81972";3.1
"PAG1490737";"2019-04-09 02:03:00";"GF00";"MA30QLI76818";2.5
"PAH0473224";"2021-03-07 07:15:00";"KO09";"EV77EDV52985";2.8
"PAH0814391";"2021-05-06 07:21:00";"GF00";"MA30QLI76818";2.5
"PAH4005200";"2022-02-07 11:08:00";"KO00";"IX01MVL33676";2.5
"PAI2549242";"2021-10-31 22:25:00";"GF00";"WU78BMX13511";1.0
"PAJ2445830";"2020-05-08 18:14:00";"GF00";"MA30QLI76818";2.5
"PAJ3028620";"2020-07-03 02:19:00";"MR01";"QN23UHH39091";2.8
"PAJ5310840";"2022-02-07 21:16:00";"NE12";"EG95RTB75032";2.8
"PAJ5885356";"2020-02-08 04:02:00";"NE09";"CM15YCB60994";1.25
"PAK0398126";"2019-12-14 10:13:00";"NE08";"NY14GZR94632";2.8
"PAK6169297";"2021-05-08 12:29:00";"EG00";"CM15YCB60994";2.0
"PAK6928788";"2020-04-10 18:32:00";"GF00";"CK97FAU13897";2.5
"PAL0952514";"2023-01-04 18:33:00";"OO09";"AY38OQF67603";2.8
"PAL2525981";"2019-06-01 15:12:00";"OO03";"IC95TLY24827";2.0
"PAN8384973";"2020-12-07 15:13:00";"NE13";"YX66XYW62640";2.0
"PAO5347211";"2021-12-03 06:05:00";"MR00";"HE38BQH01623";2.8
"PAO5935833";"2021-01-09 17:30:00";"AO03";"HT62RDI04611";2.8
"PAO9029903";"2022-10-06 04:16:00";"OO13";"AT19HLV57173";2.8
"PAP9566854";"2022-04-05 12:32:00";"GF00";"LM86GYO69819";2.8
"PAQ4916048";"2021-09-06 16:42:00";"MR00";"BI87HYL81972";1.0
"PAQ5554112";"2023-07-03 23:11:00";"AO12";"DV04FQL29609";3.1
"PAR1951082";"2020-08-06 21:18:00";"MR08";"RR98KQE80731";1.25
"PAR9078338";"2020-08-04 19:38:00";"MR07";"TE24LCO18661";2.8
"PAT5679445";"2022-06-04 15:05:00";"NE16";"VL67TFO75321";1.0
"PAU1409958";"2020-05-04 09:22:00";"NE02";"NY14GZR94632";2.8
"PAU1758530";"2019-06-11 01:14:00";"KO09";"JO50FSF60755";2.2
"PAU3616958";"2023-04-01 10:26:00";"EG01";"VX68BAR38623";2.5
"PAU6193676";"2020-06-03 15:56:00";"AO12";"XF28DGK65250";2.8
"PAV5608102";"2019-06-01 14:37:00";"NE08";"EG95RTB75032";2.8
"PAW5100961";"2021-10-18 18:12:00";"OO08";"QH15HWX24570";2.2
"PAW6698305";"2021-01-02 11:39:00";"KO02";"DW44ZOO26361";3.1
"PAW9013511";"2022-11-02 09:51:00";"AO15";"LG64ARC91224";13.0
"PAX0757848";"2019-10-19 21:06:00";"KO00";"ZY93PCY41868";1.5
"PAX3802171";"2020-09-02 20:21:00";"MR04";"HA82SCK64299";1.5
"PAX5102132";"2020-10-09 11:58:00";"MR05";"KF48RSD79865";2.8
"PAY6583520";"2020-11-03 13:54:00";"KO08";"IX01MVL33676";2.5
"PBA9690768";"2020-12-11 00:06:00";"MR04";"KF48RSD79865";2.8
"PBB4530143";"2021-01-04 17:43:00";"MR03";"BI87HYL81972";1.0
"PBC1473473";"2021-10-30 23:17:00";"OO07";"QR03XCJ37459";2.8
"PBD3452742";"2020-09-03 07:26:00";"NE12";"QP02SYE47964";2.8
"PBD8711252";"2020-05-08 06:00:00";"NE09";"EV77EDV52985";1.0
"PBE5694342";"2022-10-04 11:54:00";"EG08";"DW44ZOO26361";2.5
"PBF1209109";"2021-02-07 13:17:00";"OO04";"QO68DIC93032";2.5
"PBF2004002";"2020-10-30 08:30:00";"GF00";"MA30QLI76818";2.5
"PBF6263349";"2021-10-23 16:57:00";"OO10";"AY38OQF67603";2.8
"PBF7690624";"2020-05-04 21:02:00";"GF00";"PF04UCA93312";3.1
"PBH7727311";"2021-11-13 01:22:00";"EG05";"RK48BOP88344";3.1
"PBH8244411";"2022-03-02 14:58:00";"AO10";"DV04FQL29609";3.1
"PBI3052544";"2021-04-12 01:58:00";"OO10";"QX75YWC61835";2.5
"PBI6293961";"2023-06-01 20:20:00";"AO06";"HT62RDI04611";2.8
"PBI6320691";"2020-09-12 06:32:00";"OO03";"JD78PQD35395";2.2
"PBI8166219";"2020-10-26 08:05:00";"KO05";"FL13UMN92207";1.0
"PBJ2053690";"2021-05-10 05:47:00";"OO12";"AY38OQF67603";2.8
"PBJ7313620";"2020-08-10 16:00:00";"AO17";"QU94IGC75528";2.8
"PBK1702728";"2019-07-11 00:23:00";"NE01";"PM58XHX45588";1.5
"PBK2632098";"2020-05-06 07:44:00";"NE05";"UF84JOS00561";2.0
"PBL4240719";"2020-02-09 09:58:00";"GF00";"MA30QLI76818";2.5
"PBL6702405";"2019-10-30 09:45:00";"KO08";"WY00MLL63827";1.0
"PBM7348381";"2021-05-01 04:29:00";"KO09";"IX01MVL33676";2.5
"PBM7768992";"2021-09-11 04:16:00";"EG10";"XE59BZM26378";2.5
"PBM9036125";"2021-11-05 03:12:00";"GF00";"CP56DAO45598";2.8
"PBN2091828";"2021-02-06 02:33:00";"MR05";"UA13YTK28483";2.8
"PBN4288566";"2021-04-10 19:40:00";"AO00";"LG64ARC91224";13.0
"PBO5974611";"2020-11-08 23:34:00";"AO09";"SU00RDZ36214";2.8
"PBO7264236";"2022-04-04 17:03:00";"AO05";"LG64ARC91224";13.0
"PBP3822550";"2020-12-23 13:25:00";"AO03";"YL27IFD65117";2.0
"PBQ8194472";"2019-10-01 21:06:00";"KO00";"MQ65WJJ60020";1.25
"PBQ8982585";"2021-10-03 00:12:00";"AO07";"PE73VJU23485";2.8
"PBR1185723";"2020-05-11 22:42:00";"OO05";"QR03XCJ37459";2.8
"PBR2509168";"2021-06-07 05:55:00";"KO04";"JO50FSF60755";2.2
"PBR8762986";"2021-03-07 22:38:00";"EG11";"CM15YCB60994";2.0
"PBS2190740";"2023-02-09 06:41:00";"NE02";"EG95RTB75032";2.8
"PBS2533256";"2019-05-04 19:04:00";"MR03";"BI87HYL81972";1.0
"PBT2109276";"2020-09-01 04:29:00";"NE04";"YH66OKD41942";2.0
"PBT2927667";"2020-01-02 07:55:00";"EG05";"MU06LHX94338";1.5
"PBT5147138";"2020-11-03 21:19:00";"AO17";"DO24BCW15511";2.8
"PBU3695565";"2022-05-05 15:30:00";"NE01";"OC94ASJ72024";2.8
"PBU8935809";"2019-02-07 22:32:00";"OO13";"IC95TLY24827";2.0
"PBV0529275";"2022-02-09 03:23:00";"AO12";"DV04FQL29609";3.1
"PBV5445854";"2022-02-04 14:36:00";"AO04";"OC94ASJ72024";2.8
"PBW6399281";"2020-02-05 15:29:00";"EG05";"VJ92OYV94295";2.2
"PBX0038901";"2020-12-03 21:44:00";"AO18";"BM25PHF40639";13.0
"PBX1414319";"2019-11-25 04:25:00";"OO03";"VJ92OYV94295";2.5
"PBX3126567";"2020-06-04 20:00:00";"NE03";"QP02SYE47964";2.8
"PBX6861395";"2022-06-05 23:21:00";"OO02";"WY00MLL63827";1.0
"PBX9205328";"2022-03-03 07:04:00";"GF00";"WU78BMX13511";1.0
"PBY8859536";"2021-10-28 18:15:00";"MR05";"KF48RSD79865";2.8
"PBZ4176371";"2019-05-12 10:39:00";"GF00";"SL09NOT64494";2.5
"PBZ6371274";"2022-02-08 01:57:00";"OO04";"QR03XCJ37459";2.8
"PBZ6672677";"2020-05-02 18:44:00";"KO08";"RV87TIY76692";2.5
"PBZ8151794";"2019-01-12 23:38:00";"EG00";"MU06LHX94338";1.5
"PCA5745813";"2019-10-30 01:07:00";"AO07";"IA29IQS63679";2.8
"PCA6423378";"2022-04-07 18:07:00";"KO05";"ZY93PCY41868";1.5
"PCA8020555";"2020-12-06 22:43:00";"OO10";"VJ92OYV94295";1.5
"PCB0432480";"2021-05-02 00:31:00";"OO00";"XV40HUQ04740";1.0
"PCB9730421";"2020-03-12 17:48:00";"NE00";"FY47TUN40300";1.0
"PCC2233501";"2022-07-08 19:18:00";"KO02";"WY00MLL63827";1.0
"PCC2486905";"2020-03-03 17:58:00";"EG05";"MQ65WJJ60020";2.0
"PCC3561316";"2020-12-29 03:22:00";"OO10";"XV40HUQ04740";2.8
"PCD0000155";"2020-08-08 18:22:00";"OO03";"EM54HQI58682";2.8
"PCD1587967";"2020-11-04 17:03:00";"KO02";"JO50FSF60755";2.2
"PCD6477466";"2021-02-02 19:30:00";"OO09";"AY38OQF67603";2.8
"PCD7060451";"2021-06-02 13:13:00";"OO10";"TE24LCO18661";2.2
"PCE0661385";"2021-10-01 15:46:00";"MR02";"BI87HYL81972";1.0
"PCE3246586";"2021-03-07 14:29:00";"OO08";"VJ92OYV94295";1.25
"PCE3788280";"2022-03-04 08:00:00";"EG03";"RR98KQE80731";2.2
"PCE8487993";"2022-11-01 19:45:00";"AO09";"BZ76ROL87339";1.0
"PCE9717685";"2021-01-01 17:47:00";"NE16";"NZ35XLQ89678";1.5
"PCF4198596";"2022-03-07 04:57:00";"EG08";"TE24LCO18661";1.25
"PCF6834734";"2020-10-05 08:08:00";"AO18";"PE73VJU23485";2.8
"PCF8375920";"2019-01-07 14:33:00";"MR05";"HE38BQH01623";2.8
"PCG0551735";"2020-08-03 00:54:00";"NE01";"PF04UCA93312";2.2
"PCG3678098";"2020-03-09 05:29:00";"EG07";"IN99SEN20660";2.8
"PCG6792267";"2021-01-06 11:20:00";"AO18";"QN12NTR81378";2.8
"PCH4010269";"2019-08-06 08:32:00";"GF00";"MA30QLI76818";2.5
"PCI3582857";"2021-11-06 04:52:00";"OO09";"RV87TIY76692";2.0
"PCI4536689";"2021-03-08 04:51:00";"NE02";"VX68BAR38623";1.5
"PCI7021081";"2019-11-07 13:41:00";"MR05";"HR53SRO94328";13.0
"PCJ7639588";"2021-11-04 09:28:00";"NE03";"PM58XHX45588";1.5
"PCL4546758";"2020-08-01 03:44:00";"AO01";"YL27IFD65117";2.0
"PCL9577258";"2019-12-22 15:06:00";"NE12";"WG11QVY31890";2.2
"PCM0281438";"2019-11-16 00:25:00";"AO10";"VJ92OYV94295";2.8
"PCM0934255";"2022-05-01 05:18:00";"NE03";"NZ35XLQ89678";1.5
"PCM8869982";"2022-03-09 01:11:00";"OO04";"VJ92OYV94295";2.5
"PCN1927319";"2021-10-06 08:55:00";"KO08";"QW79CHL42244";2.8
"PCN2089914";"2021-11-14 15:18:00";"AO12";"MU06LHX94338";2.8
"PCN2711879";"2021-11-09 19:10:00";"NE06";"WY00MLL63827";3.1
"PCN4023369";"2020-12-17 01:56:00";"KO04";"TE24LCO18661";1.25
"PCO0948625";"2023-05-03 08:55:00";"AO09";"DP11ENT03275";3.1
"PCO4195277";"2021-06-05 16:45:00";"OO13";"EV77EDV52985";1.5
"PCO6609704";"2021-09-09 21:54:00";"GF00";"WU78BMX13511";1.0
"PCP4852775";"2021-11-07 01:51:00";"OO06";"QR03XCJ37459";2.8
"PCP4900842";"2023-01-04 16:02:00";"NE05";"QP02SYE47964";2.8
"PCP6070456";"2020-07-10 02:18:00";"MR04";"EV77EDV52985";3.1
"PCR1479645";"2019-06-07 06:33:00";"MR01";"EZ65FLV39493";2.5
"PCU0645223";"2022-05-05 16:21:00";"MR00";"QH15HWX24570";3.1
"PCU2724889";"2021-02-07 02:21:00";"OO07";"EE22TMX10817";2.0
"PCV5565193";"2021-09-05 10:11:00";"AO08";"DP11ENT03275";3.1
"PCV8329537";"2019-10-15 07:43:00";"AO05";"DV04FQL29609";3.1
"PCW4167000";"2020-03-03 07:48:00";"MR07";"RR98KQE80731";1.25
"PCW7600992";"2020-04-05 06:58:00";"OO11";"NZ35XLQ89678";2.2
"PCX3157579";"2021-08-06 10:33:00";"AO13";"EC02LZC49528";2.8
"PCY8721477";"2019-11-16 10:11:00";"GF00";"SL09NOT64494";2.5
"PCY9705772";"2022-05-02 18:53:00";"AO09";"AY38OQF67603";2.8
"PCZ7830295";"2021-11-07 13:06:00";"OO11";"QR03XCJ37459";2.8
"PDA5180376";"2019-08-09 01:21:00";"MR01";"EE22TMX10817";2.5
"PDA5528625";"2021-01-05 12:06:00";"EG00";"IW53OQE31439";2.8
"PDC2085232";"2023-02-02 06:31:00";"AO09";"XV91YMP27722";2.8
"PDD0956396";"2022-06-09 07:47:00";"EG10";"EC02LZC49528";2.8
"PDD5359229";"2021-04-12 01:21:00";"EG03";"CM15YCB60994";2.0
"PDD8922462";"2022-01-08 17:46:00";"NE09";"QP02SYE47964";2.8
"PDE0824627";"2019-05-09 23:10:00";"NE00";"OY94SZK34436";2.5
"PDE9604577";"2020-12-04 14:22:00";"OO10";"QX75YWC61835";2.5
"PDE9733536";"2020-08-08 02:54:00";"AO04";"RR73DWB65452";2.8
"PDF1347755";"2019-11-21 00:31:00";"AO10";"DP11ENT03275";3.1
"PDF1648114";"2019-02-10 05:32:00";"NE05";"PD45WOT56494";2.0
"PDF8462959";"2021-01-09 12:50:00";"EG08";"QU94IGC75528";1.25
"PDF9642579";"2021-04-01 21:39:00";"MR05";"KF48RSD79865";2.8
"PDH2056278";"2021-01-10 23:33:00";"EG05";"DP11ENT03275";2.5
"PDI1138668";"2021-05-03 03:12:00";"GF00";"PF04UCA93312";3.1
"PDI7961057";"2022-05-04 05:47:00";"AO11";"MX39VOS38645";2.8
"PDJ3540068";"2021-12-02 19:00:00";"GF00";"PF04UCA93312";3.1
"PDJ8860473";"2020-11-09 17:03:00";"GF00";"UF84JOS00561";2.8
"PDK1488272";"2022-04-06 10:15:00";"AO16";"RR73DWB65452";2.8
"PDK5511992";"2020-07-03 23:51:00";"GF00";"PF04UCA93312";3.1
"PDK5647208";"2022-05-05 01:04:00";"GF00";"QN12NTR81378";2.8
